,0
663,0.27251405
664,0.97041154
665,0.97958994
666,0.98412305
667,0.10327346
668,0.79739356
669,0.5287284
670,0.27106628
671,0.999171
672,0.99915206
673,0.9744348
674,0.83312887
675,0.9006792
676,0.02428062
677,0.0906995
678,0.8847129
679,0.08423179
680,0.37752765
681,0.78061897
682,0.90939355
683,0.010206434
684,0.8724746
685,0.90790087
686,0.9869757
687,0.9358628
688,0.70357245
689,0.985487
690,0.9857594
691,0.05939024
692,0.93886083
693,0.15429763
694,0.051559553
695,0.916723
696,0.004504957
697,0.9490347
698,0.7644819
699,0.9826011
700,0.13844253
701,0.9221348
702,0.14831592
703,0.62167674
704,0.4928173
705,0.046229478
706,0.9995963
707,0.22073533
708,0.011008892
709,0.12760301
710,0.65090454
711,0.89160335
712,0.9035399
713,0.25992772
714,0.023546256
715,0.020677464
716,0.5070059
717,0.6064623
718,0.9551256
719,0.015693432
720,0.0035742943
721,0.0021498492
722,0.98403937
723,0.59778816
724,0.94970775
725,0.18202522
726,0.074351855
727,0.99548244
728,0.029489627
729,0.8535384
730,0.4183881
731,0.015688533
732,0.16072905
733,0.97524273
734,0.0129589215
735,0.12016391
736,0.0036997963
737,0.6363498
738,0.7871502
739,0.983515
740,0.93520665
741,0.11271703
742,0.39583993
743,0.039546512
744,0.19800192
745,0.93475175
746,0.3753633
747,0.21284483
748,0.0056324517
749,0.9950433
750,0.019323632
751,0.3213838
752,0.031062387
753,0.9881324
754,0.85323125
755,0.0036332067
756,0.13010082
757,0.9036452
758,0.94430685
759,0.91415966
760,0.8832278
761,0.97377694
762,0.054471746
763,0.4309674
764,0.9991297
765,0.37812528
766,0.91021913
767,0.99688977
768,0.79684204
769,0.9763189
770,0.90258825
771,0.1076418
772,0.10929766
773,0.99203694
774,0.9478528
775,0.1281
776,0.9677944
777,0.05251119
778,0.11054406
779,0.55125904
780,0.0033708457
781,0.33296996
782,0.9879475
783,0.9498153
784,0.9377889
785,0.0024051333
786,0.9823208
787,0.9601176
788,0.0048791687
789,0.014935547
790,0.00061408174
791,0.0020341394
792,0.8910521
793,0.08081662
794,0.6893666
795,0.15359753
796,0.0013536272
797,0.99062437
798,0.89229083
799,0.5832006
800,0.06194051
801,0.3895016
802,0.8757243
803,0.99835384
804,0.0026022794
805,0.0027638841
806,0.46707556
807,0.82421094
808,0.0036561985
809,0.16065577
810,0.002027036
811,0.87113875
812,0.22112921
813,0.097555995
814,0.31151077
815,0.09764382
816,0.6991616
817,0.8381344
818,0.03957086
819,0.04236784
820,0.9870934
821,0.10235876
822,0.017126983
823,0.7264805
824,0.19390893
825,0.991447
826,0.9975763
827,0.27531385
828,0.6575334
829,0.27421993
830,0.90841013
831,0.5769064
832,0.8934648
833,0.040307812
834,0.97995305
835,0.9785499
836,0.015927142
837,0.7143473
838,0.608471
839,0.8957598
840,0.99027437
841,0.650206
842,0.7611838
843,0.9552394
844,0.72067785
845,0.9458824
846,0.34289855
847,0.82585645
848,0.3124303
849,0.7415455
850,0.013603203
851,0.31258538
852,0.9824827
853,0.36016485
854,0.054640666
855,0.16689162
856,0.07442704
857,0.88830566
858,0.28709647
859,0.20905213
860,0.98998535
861,0.9777719
862,0.87819296
863,0.3119135
864,0.46485645
865,0.7552062
866,0.91552943
867,0.12679715
868,0.9232826
869,0.6066961
870,0.9784775
871,0.65870094
872,0.9990797
873,0.084483825
874,0.083132625
875,0.887501
876,0.7240433
877,0.20049669
878,0.8921105
879,0.8252734
880,0.94461274
881,0.98966295
882,0.033492018
883,0.42220777
884,0.16347112
885,0.700833
886,0.033088677
887,0.9636341
888,0.9648273
889,0.41978887
890,0.98161995
891,0.99523914
892,0.9581872
893,0.81470305
894,0.75892836
895,0.45252284
896,0.91775465
897,0.6037736
898,0.49070984
899,0.11589597
900,0.90087736
901,0.9866833
902,0.7520362
903,0.73594385
904,0.9793301
905,0.9208195
906,0.87511086
907,0.99149996
908,0.9802884
909,0.012767244
910,0.011186794
911,0.0069348738
912,0.71017677
913,0.17283775
914,0.10353301
915,0.5216458
916,0.66759163
917,0.00085813575
918,0.009778865
919,0.9730551
920,0.9749817
921,0.9206521
922,0.13149603
923,0.7864372
924,0.78608274
925,0.08061633
926,0.87454885
927,0.309582
928,0.041817974
929,0.9551865
930,0.05338465
931,0.14343564
932,0.04518392
933,0.9329311
934,0.24222611
935,0.981206
936,0.016611833
937,0.97855306
938,0.055660002
939,0.8838817
940,0.7157935
941,0.3031746
942,0.00089464244
943,0.9754352
944,0.8840089
945,0.87088513
946,0.16666956
947,0.767974
948,0.71120924
949,0.0010345317
950,0.9538834
951,0.93316525
952,0.090674564
953,0.73581356
954,0.8820984
955,0.78703153
956,0.04817487
957,0.92395645
958,0.21307138
959,0.7940535
960,0.31155032
961,0.9665142
962,0.042512737
963,0.573294
964,0.6837708
965,0.24866818
966,0.5566038
967,0.9632704
968,0.03425731
969,0.073365346
970,0.98235476
971,0.8642128
972,0.9644962
973,0.95341265
974,0.99098116
975,0.49153563
976,0.13366331
977,0.24889666
978,0.97738475
979,0.014642986
980,0.98813313
981,0.013815056
982,0.87908113
983,0.96062416
984,0.76366794
985,0.94025594
986,0.022166913
987,0.99206066
988,0.037910666
989,0.84631044
990,0.99620146
991,0.0021753428
992,0.06254628
993,0.051456388
994,0.03698202
995,0.9634893
996,0.6510436
997,0.99294806
998,0.96809924
999,0.25933912
1000,0.006608828
1001,0.016802883
1002,0.8006691
1003,0.38109335
1004,0.84281
1005,0.0049140626
1006,0.62165934
1007,0.87104905
1008,0.5148516
1009,0.57090056
1010,0.016484726
1011,0.933736
1012,0.88232464
1013,0.24733704
1014,0.94655234
1015,0.9970927
1016,0.22034712
1017,0.1430969
1018,0.29914525
1019,0.9551443
1020,0.9107859
1021,0.03673713
1022,0.9388118
1023,0.0099974265
1024,0.9836187
1025,0.6713738
1026,0.029555595
1027,0.9827429
1028,0.5435301
1029,0.14875983
1030,0.34908706
1031,0.1053504
1032,0.01699834
1033,0.85040057
1034,0.95157266
1035,0.8349959
1036,0.917083
1037,0.80525917
1038,0.09738775
1039,0.0056420346
1040,0.9516389
1041,0.11423727
1042,0.014812843
1043,0.9887166
1044,0.8809492
1045,0.8123079
1046,0.94941056
1047,0.6906353
1048,0.8438034
1049,0.89264214
1050,0.4005142
1051,0.00035907177
1052,0.2018992
1053,0.0055742133
1054,0.18454301
1055,0.97941244
1056,0.99768996
1057,0.04355338
1058,0.59705406
1059,0.04021665
1060,0.3914254
1061,0.24162252
1062,0.0029847426
1063,0.5672625
1064,0.02090213
1065,0.86731625
1066,0.15477045
1067,0.017522687
1068,0.75600594
1069,0.64403784
1070,0.12676385
1071,0.9993284
1072,0.9639017
1073,0.8692681
1074,0.99158466
1075,0.040842745
1076,0.023450518
1077,0.8663702
1078,0.0075267814
1079,0.98566955
1080,0.006360029
1081,0.99385804
1082,0.7659553
1083,0.07607277
1084,0.96749264
1085,0.98346704
1086,0.15815803
1087,0.8948874
1088,0.77256656
1089,0.9747547
1090,0.00044997575
1091,0.8617628
1092,0.9840443
1093,0.06264995
1094,0.91152394
1095,0.99113524
1096,0.7234763
1097,0.14806768
1098,0.72299755
1099,0.03417211
1100,0.97750926
1101,0.6921496
1102,0.46831495
1103,0.6316196
1104,0.0708636
1105,0.021243881
1106,0.006524999
1107,0.91156363
1108,0.0020295861
1109,0.869456
1110,0.9969127
1111,0.991222
1112,0.9753177
1113,0.97587764
1114,0.9874248
1115,0.06514776
1116,0.75563794
1117,0.59326786
1118,0.16041285
1119,0.9945997
1120,0.095245056
1121,0.325749
1122,0.9412296
1123,0.009132266
1124,0.9726838
1125,0.16631906
1126,0.993606
1127,0.65296024
1128,0.30493724
1129,0.6198316
1130,0.9403665
1131,0.2482838
1132,0.087594554
1133,0.081989065
1134,0.9877944
1135,0.062266156
1136,0.9988148
1137,0.004891309
1138,0.4888094
1139,0.85931474
1140,0.046904363
1141,0.9925338
1142,0.0041411608
1143,0.4276811
1144,0.83125854
1145,0.0032566106
1146,0.9811943
1147,0.0023537928
1148,0.039488703
1149,0.95048404
1150,0.6667197
1151,0.92847675
1152,0.0022000817
1153,0.98021793
1154,0.14006737
1155,0.8848724
1156,0.93786573
1157,0.9453629
1158,0.18365599
1159,0.89300245
1160,0.1653851
1161,0.029085
1162,0.37983486
1163,0.050765213
1164,0.05635551
1165,0.98131746
1166,0.4626984
1167,0.788246
1168,0.55791324
1169,0.8455755
1170,0.8051643
1171,0.9555079
1172,0.091455534
1173,0.0018479114
1174,0.096155375
1175,0.9311808
1176,0.8038484
1177,0.029036678
1178,0.89762133
1179,0.025612408
1180,0.37121618
1181,0.037808746
1182,0.017968094
1183,0.98307806
1184,0.0112782065
1185,0.00881734
1186,0.49331555
1187,0.7455753
1188,0.022978691
1189,0.97865844
1190,0.991321
1191,0.97641516
1192,0.6675921
1193,0.04329079
1194,0.011327646
1195,0.82181793
1196,0.06729754
1197,0.9777369
1198,0.019769618
1199,0.80067503
1200,0.1679943
1201,0.894564
1202,0.005366062
1203,0.9963714
1204,0.53266567
1205,0.22093442
1206,0.946276
1207,0.7553128
1208,0.89405656
1209,0.11316676
1210,0.67477703
1211,0.92375857
1212,0.96957403
1213,0.9030196
1214,0.39357772
1215,0.060996972
1216,0.09038113
1217,0.9709438
1218,0.014720091
1219,0.032216765
1220,0.6796664
1221,0.013383174
1222,0.9849712
1223,0.13240288
1224,0.028686345
1225,0.06343946
1226,0.16198778
1227,0.90556717
1228,0.97457844
1229,0.59363616
1230,0.7445425
1231,0.016828164
1232,0.5374411
1233,0.9424338
1234,0.407733
1235,0.9453591
1236,0.41361418
1237,0.947399
1238,0.10227781
1239,0.07110399
1240,0.78738105
1241,0.9872229
1242,0.03578396
1243,0.0032506678
1244,0.004409056
1245,0.9729557
1246,0.07636553
1247,0.06526345
1248,0.05065517
1249,0.9888831
1250,0.7458181
1251,0.98850995
1252,0.052652907
1253,0.07601842
1254,0.1876337
1255,0.116405435
1256,0.96640956
1257,0.98754334
1258,0.6379457
1259,0.07486684
1260,0.14033952
1261,0.89979124
1262,0.01447105
1263,0.0112036215
1264,0.41510674
1265,0.041465495
1266,0.033089135
1267,0.54674286
1268,0.88375634
1269,0.76076514
1270,0.98384213
1271,0.89083713
1272,0.9657968
1273,0.002183593
1274,0.008853747
1275,0.9592563
1276,0.9258626
1277,0.03173345
1278,0.8792565
1279,0.014151609
1280,0.0025283115
1281,0.46400586
1282,0.09498756
1283,0.5258867
1284,0.06318214
1285,0.010072356
1286,0.7776476
1287,0.5629334
1288,0.72156024
1289,0.85354006
1290,0.013971131
1291,0.9645841
1292,0.14358102
1293,0.75133675
1294,0.963129
1295,0.06865977
1296,0.9183251
1297,0.91340375
1298,0.14625458
1299,0.021205379
1300,0.87255174
1301,0.30160162
1302,0.46671182
1303,0.2622887
1304,0.006981833
1305,0.8921961
1306,0.6280375
1307,0.99531025
1308,0.96291274
1309,0.13950342
1310,0.82537335
1311,0.9657179
1312,0.97870183
1313,0.022823168
1314,0.11986971
1315,0.8973063
1316,0.99032366
1317,0.96277326
1318,0.9929904
1319,0.23393986
1320,0.7239094
1321,0.6148657
1322,0.33844945
1323,0.006616129
1324,0.69194776
1325,0.012898568
1326,0.14381509
1327,0.2718417
1328,0.017170826
1329,0.35277846
1330,0.91716766
1331,0.6920524
1332,0.96295875
1333,0.24091227
1334,0.9230072
1335,0.94519305
1336,0.8590896
1337,0.017244127
1338,0.874681
1339,0.025281724
1340,0.01675734
1341,0.9490778
1342,0.4501493
1343,0.9729802
1344,0.7154768
1345,0.91812694
1346,0.62305266
1347,0.96096
1348,0.79849434
1349,0.0017278148
1350,0.98633194
1351,0.7098736
1352,0.9901585
1353,0.38142318
1354,0.97215545
1355,0.010122836
1356,0.18699491
1357,0.0064560375
1358,0.5601839
1359,0.030680837
1360,0.6825489
1361,0.99578434
1362,0.7749211
1363,0.12302332
1364,0.029799078
1365,0.0044821166
1366,0.81202966
1367,0.9208071
1368,0.84253925
1369,0.8989537
1370,0.7193562
1371,0.44220483
1372,0.34935886
1373,0.9343047
1374,0.99096584
1375,0.017880773
1376,0.94935274
1377,0.694166
1378,0.3357393
1379,0.43987113
1380,0.882187
1381,0.8976898
1382,0.9678527
1383,0.16332656
1384,0.98313797
1385,0.94884425
1386,0.98246783
1387,0.007164651
1388,0.97677815
1389,0.8765062
1390,0.14435156
1391,0.58379674
1392,0.82252413
1393,0.5423328
1394,0.44819626
1395,0.20369935
1396,0.99395835
1397,0.7735776
1398,0.07752498
1399,0.594174
1400,0.110299535
1401,0.8185255
1402,0.9609207
1403,0.024157481
1404,0.013218468
1405,0.92640364
1406,0.25819448
1407,0.95989525
1408,0.2454082
1409,0.8853414
1410,0.13162872
1411,0.4624614
1412,0.2372441
1413,0.23142183
1414,0.008669942
1415,0.9239867
1416,0.077114865
1417,0.69584763
1418,0.09056367
1419,0.12087869
1420,0.9038589
1421,0.9639904
1422,0.060810283
1423,0.3912067
1424,0.09256198
1425,0.9243432
1426,0.047910057
1427,0.24999213
1428,0.07926712
1429,0.8584458
1430,0.48633468
1431,0.41443282
1432,0.85687286
1433,0.0935053
1434,0.15215914
1435,0.81428826
1436,0.6919966
1437,0.98454154
1438,0.9411882
1439,0.03132203
1440,0.8332844
1441,0.89997023
1442,0.10449385
1443,0.37200394
1444,0.78878385
1445,0.041049384
1446,0.9655645
1447,0.8945139
1448,0.94544625
1449,0.9531683
1450,0.9841404
1451,0.033125535
1452,0.75362355
1453,0.4998726
1454,0.99831235
1455,0.08212945
1456,0.3290158
1457,0.77106315
1458,0.92333883
1459,0.6917096
1460,0.9239412
1461,0.07307511
1462,0.4820167
1463,0.0031536932
1464,0.24052523
1465,0.013025271
1466,0.9783603
1467,0.022954121
1468,0.92299044
1469,0.96703154
1470,0.96366173
1471,0.0037889765
1472,0.011208298
1473,0.13257214
1474,0.8178672
1475,0.7334592
1476,0.90233576
1477,0.07940901
1478,0.97352695
1479,0.14921753
1480,0.004099931
1481,0.13689184
1482,0.0014107804
1483,0.17781092
1484,0.0037313267
1485,0.29955554
1486,0.9951403
1487,0.05635434
1488,0.026208516
1489,0.016404264
1490,0.889724
1491,0.0035996486
1492,0.82476294
1493,0.9881861
1494,0.0032440696
1495,0.009450367
1496,0.0116186105
1497,0.97488856
1498,0.01908131
1499,0.73714393
1500,0.98897845
1501,0.40870166
1502,0.014409649
1503,0.25363278
1504,0.94230497
1505,0.95643234
1506,0.103047915
1507,0.059540685
1508,0.12207552
1509,0.8071149
1510,0.9941755
1511,0.043623473
1512,0.9720471
1513,0.82055116
1514,0.8824742
1515,0.9787071
1516,0.58253884
1517,0.94832224
1518,0.022390114
1519,0.8866807
1520,0.99072826
1521,0.85019016
1522,0.7070943
1523,0.97615266
1524,0.958735
1525,0.28644246
1526,0.99163896
1527,0.06251643
1528,0.018868782
1529,0.72294134
1530,0.19587524
1531,0.27984324
1532,0.9319426
1533,0.64560133
1534,0.79814774
1535,0.17635553
1536,0.83253866
1537,0.37938365
1538,0.9427666
1539,0.032073192
1540,0.82510436
1541,0.9892771
1542,0.08745563
1543,0.9189571
1544,0.99165523
1545,0.79992425
1546,0.9778947
1547,0.42912975
1548,0.15378387
1549,0.06861174
1550,0.17703375
1551,0.99307257
1552,0.0009227419
1553,0.95509195
1554,0.91782844
1555,0.012086337
1556,0.99580526
1557,0.9337156
1558,0.9657865
1559,0.2975101
1560,0.8654065
1561,0.40526962
1562,0.9835353
1563,0.26828292
1564,0.3596869
1565,0.9439349
1566,0.72014385
1567,0.59283936
1568,0.14153124
1569,0.32394773
1570,0.06750788
1571,0.93190056
1572,0.9996817
1573,0.010580917
1574,0.9282234
1575,0.6460808
1576,0.96989024
1577,0.9285978
1578,0.9108239
1579,0.47939166
1580,0.23811077
1581,0.59940064
1582,0.98954415
1583,0.8575302
1584,0.051078197
1585,0.003797148
1586,0.38126105
1587,0.74530417
1588,0.09252826
1589,0.03770203
1590,0.004214581
1591,0.2093586
1592,0.012134412
1593,0.81179804
1594,0.6716216
1595,0.0037633681
1596,0.0047478266
1597,0.0028343524
1598,0.3207924
1599,0.68634707
1600,0.0144810295
1601,0.0029733414
1602,0.97283316
1603,0.35279518
1604,0.14528163
1605,0.034651347
1606,0.6959628
1607,0.99352276
1608,0.0043509915
1609,0.015042121
1610,0.9477555
1611,0.016218271
1612,0.9298145
1613,0.1902492
1614,0.99445724
1615,0.9847024
1616,0.99193716
1617,0.113847576
1618,0.37835157
1619,0.641685
1620,0.1348992
1621,0.008925199
1622,0.9796357
1623,0.1003505
1624,0.80463254
1625,0.96231085
1626,0.0006174581
1627,0.99494755
1628,0.6600956
1629,0.09102059
1630,0.021626534
1631,0.0025186974
1632,0.006173504
1633,0.045291584
1634,0.16208608
1635,0.06905939
1636,0.90693957
1637,0.9944601
1638,0.9989151
1639,0.8414482
1640,0.107179
1641,0.99382377
1642,0.62392724
1643,0.9165176
1644,0.0901922
1645,0.032496717
1646,0.8905708
1647,0.13550968
1648,0.75546163
1649,0.84155667
1650,0.09228132
1651,0.97327167
1652,0.0037064375
1653,0.97763944
1654,0.6251599
1655,0.91283
1656,0.060266633
1657,0.9598451
1658,0.014543068
1659,0.9991216
